"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.cabled_plug","event_option.dive_#/summary","event_option.dummy_plug","event_option.filename","event_option.highlights","event_option.location","event_option.milestone","event_option.new_watchstander","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"6501579e19a182001b1d226d","2023-09-13T06:33:02.979Z","Biology Type","guest","",,,,,,,,,,,"Jelly","meters","0.4","meters","617.388","deg","197.905","ddeg","45.81670815","ddeg","-129.75286790",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063302979.jpg",,"/BrowCam.20230913_063302979.jpg",,"/UserSelect.20230913_063302979.jpg",,"/SciCam.20230913_063302979.jpg","meters","0.00","meters","617.15","deg","197.88","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.0","deg","-0.7","degC","3.80","degC","-999.99","degC","-999.99","degC","-999.99"
"650157b519a182001b1d2271","2023-09-13T06:33:25.879Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","605.932","deg","197.405","ddeg","45.81668476","ddeg","-129.75286610",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063325879.jpg",,"/BrowCam.20230913_063325879.jpg",,"/UserSelect.20230913_063325879.jpg",,"/SciCam.20230913_063325879.jpg","meters","0.00","meters","605.68","deg","197.34","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.2","deg","-0.4","degC","3.69","degC","-999.99","degC","-999.99","degC","-999.99"
"650157d319a182001b1d2275","2023-09-13T06:33:55.923Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","590.586","deg","196.779","ddeg","45.81667292","ddeg","-129.75287577",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063355923.jpg",,"/BrowCam.20230913_063355923.jpg",,"/UserSelect.20230913_063355923.jpg",,"/SciCam.20230913_063355923.jpg","meters","0.00","meters","590.36","deg","196.93","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.7","deg","-0.1","degC","3.69","degC","-999.99","degC","-999.99","degC","-999.99"
"650157f119a182001b1d2279","2023-09-13T06:34:25.939Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","574.665","deg","200.190","ddeg","45.81665363","ddeg","-129.75288965",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063425939.jpg",,"/BrowCam.20230913_063425939.jpg",,"/UserSelect.20230913_063425939.jpg",,"/SciCam.20230913_063425939.jpg","meters","0.00","meters","574.38","deg","200.20","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.7","deg","0.1","degC","3.79","degC","-999.99","degC","-999.99","degC","-999.99"
"6501580f19a182001b1d227d","2023-09-13T06:34:55.959Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","558.966","deg","200.394","ddeg","45.81662256","ddeg","-129.75290858",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063455959.jpg",,"/BrowCam.20230913_063455959.jpg",,"/UserSelect.20230913_063455959.jpg",,"/SciCam.20230913_063455959.jpg","meters","0.00","meters","558.73","deg","200.36","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.5","deg","-0.2","degC","3.83","degC","-999.99","degC","-999.99","degC","-999.99"
"6501582d19a182001b1d2281","2023-09-13T06:35:25.977Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","543.493","deg","199.871","ddeg","45.81659623","ddeg","-129.75292941",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063525977.jpg",,"/BrowCam.20230913_063525977.jpg",,"/UserSelect.20230913_063525977.jpg",,"/SciCam.20230913_063525977.jpg","meters","0.00","meters","543.24","deg","199.85","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.2","deg","-0.4","degC","3.84","degC","-999.99","degC","-999.99","degC","-999.99"
"6501584c19a182001b1d2285","2023-09-13T06:35:56.014Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","527.009","deg","199.655","ddeg","45.81658270","ddeg","-129.75294128",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063556014.jpg",,"/BrowCam.20230913_063556014.jpg",,"/UserSelect.20230913_063556014.jpg",,"/SciCam.20230913_063556014.jpg","meters","0.00","meters","527.28","deg","199.68","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.0","deg","-0.4","degC","3.98","degC","-999.99","degC","-999.99","degC","-999.99"
"6501586a19a182001b1d2289","2023-09-13T06:36:26.079Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","511.661","deg","200.544","ddeg","45.81656752","ddeg","-129.75295630",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063626079.jpg",,"/BrowCam.20230913_063626079.jpg",,"/UserSelect.20230913_063626079.jpg",,"/SciCam.20230913_063626079.jpg","meters","0.00","meters","511.91","deg","200.51","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.8","deg","0.0","degC","3.88","degC","-999.99","degC","-999.99","degC","-999.99"
"6501588819a182001b1d228d","2023-09-13T06:36:56.099Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","496.873","deg","200.850","ddeg","45.81657275","ddeg","-129.75297620",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063656099.jpg",,"/BrowCam.20230913_063656099.jpg",,"/UserSelect.20230913_063656099.jpg",,"/SciCam.20230913_063656099.jpg","meters","0.00","meters","497.15","deg","200.84","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.7","deg","0.2","degC","3.92","degC","-999.99","degC","-999.99","degC","-999.99"
"650158a619a182001b1d2291","2023-09-13T06:37:26.144Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","482.217","deg","200.640","ddeg","45.81658374","ddeg","-129.75298762",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063726144.jpg",,"/BrowCam.20230913_063726144.jpg",,"/UserSelect.20230913_063726144.jpg",,"/SciCam.20230913_063726144.jpg","meters","0.00","meters","482.44","deg","200.65","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.3","deg","-0.5","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"650158c419a182001b1d2295","2023-09-13T06:37:56.213Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","468.588","deg","200.733","ddeg","45.81658627","ddeg","-129.75299981",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063756213.jpg",,"/BrowCam.20230913_063756213.jpg",,"/UserSelect.20230913_063756213.jpg",,"/SciCam.20230913_063756213.jpg","meters","0.00","meters","468.79","deg","200.58","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-7.1","deg","-0.9","degC","3.92","degC","-999.99","degC","-999.99","degC","-999.99"
"650158e219a182001b1d2299","2023-09-13T06:38:26.276Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","456.978","deg","186.696","ddeg","45.81657745","ddeg","-129.75301444",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063826276.jpg",,"/BrowCam.20230913_063826276.jpg",,"/UserSelect.20230913_063826276.jpg",,"/SciCam.20230913_063826276.jpg","meters","0.00","meters","457.11","deg","186.34","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.3","deg","-0.4","degC","4.55","degC","-999.99","degC","-999.99","degC","-999.99"
"6501590019a182001b1d229d","2023-09-13T06:38:56.343Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","445.834","deg","186.625","ddeg","45.81658035","ddeg","-129.75302742",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063856343.jpg",,"/BrowCam.20230913_063856343.jpg",,"/UserSelect.20230913_063856343.jpg",,"/SciCam.20230913_063856343.jpg","meters","0.00","meters","446.02","deg","186.68","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.4","deg","-0.5","degC","3.85","degC","-999.99","degC","-999.99","degC","-999.99"
"6501591e19a182001b1d22a1","2023-09-13T06:39:26.415Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","435.038","deg","186.126","ddeg","45.81658256","ddeg","-129.75302901",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063926415.jpg",,"/BrowCam.20230913_063926415.jpg",,"/UserSelect.20230913_063926415.jpg",,"/SciCam.20230913_063926415.jpg","meters","0.00","meters","435.30","deg","186.16","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.8","deg","-0.4","degC","4.24","degC","-999.99","degC","-999.99","degC","-999.99"
"6501593c19a182001b1d22a5","2023-09-13T06:39:56.468Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","419.913","deg","186.085","ddeg","45.81658633","ddeg","-129.75302051",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_063956468.jpg",,"/BrowCam.20230913_063956468.jpg",,"/UserSelect.20230913_063956468.jpg",,"/SciCam.20230913_063956468.jpg","meters","0.00","meters","420.18","deg","186.10","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.5","deg","-0.7","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"6501595a19a182001b1d22a9","2023-09-13T06:40:26.488Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","404.046","deg","185.924","ddeg","45.81659198","ddeg","-129.75301719",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064026488.jpg",,"/BrowCam.20230913_064026488.jpg",,"/UserSelect.20230913_064026488.jpg",,"/SciCam.20230913_064026488.jpg","meters","0.00","meters","404.26","deg","185.89","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.4","deg","-0.2","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"6501597819a182001b1d22ad","2023-09-13T06:40:56.531Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","389.029","deg","186.199","ddeg","45.81659354","ddeg","-129.75301759",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064056531.jpg",,"/BrowCam.20230913_064056531.jpg",,"/UserSelect.20230913_064056531.jpg",,"/SciCam.20230913_064056531.jpg","meters","0.00","meters","389.31","deg","186.08","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.6","deg","-0.7","degC","4.25","degC","-999.99","degC","-999.99","degC","-999.99"
"6501599619a182001b1d22b1","2023-09-13T06:41:26.576Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","376.312","deg","185.445","ddeg","45.81659196","ddeg","-129.75300988",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064126576.jpg",,"/BrowCam.20230913_064126576.jpg",,"/UserSelect.20230913_064126576.jpg",,"/SciCam.20230913_064126576.jpg","meters","0.00","meters","376.56","deg","185.47","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.3","deg","-0.7","degC","4.29","degC","-999.99","degC","-999.99","degC","-999.99"
"650159b419a182001b1d22b5","2023-09-13T06:41:56.594Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","362.306","deg","185.739","ddeg","45.81659209","ddeg","-129.75299402",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064156594.jpg",,"/BrowCam.20230913_064156594.jpg",,"/UserSelect.20230913_064156594.jpg",,"/SciCam.20230913_064156594.jpg","meters","0.00","meters","362.55","deg","185.74","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.9","deg","-0.2","degC","4.53","degC","-999.99","degC","-999.99","degC","-999.99"
"650159d219a182001b1d22b9","2023-09-13T06:42:26.619Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","348.927","deg","186.511","ddeg","45.81657268","ddeg","-129.75299106",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064226619.jpg",,"/BrowCam.20230913_064226619.jpg",,"/UserSelect.20230913_064226619.jpg",,"/SciCam.20230913_064226619.jpg","meters","0.00","meters","349.14","deg","186.53","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.9","deg","-0.2","degC","4.59","degC","-999.99","degC","-999.99","degC","-999.99"
"650159f019a182001b1d22bd","2023-09-13T06:42:56.644Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","335.712","deg","185.207","ddeg","45.81655113","ddeg","-129.75299760",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064256644.jpg",,"/BrowCam.20230913_064256644.jpg",,"/UserSelect.20230913_064256644.jpg",,"/SciCam.20230913_064256644.jpg","meters","0.00","meters","335.94","deg","184.91","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.5","deg","-0.3","degC","4.58","degC","-999.99","degC","-999.99","degC","-999.99"
"65015a0e19a182001b1d22c1","2023-09-13T06:43:26.689Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","321.094","deg","185.950","ddeg","45.81654373","ddeg","-129.75299482",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064326689.jpg",,"/BrowCam.20230913_064326689.jpg",,"/UserSelect.20230913_064326689.jpg",,"/SciCam.20230913_064326689.jpg","meters","0.00","meters","320.84","deg","185.97","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.0","deg","-0.5","degC","4.67","degC","-999.99","degC","-999.99","degC","-999.99"
"65015a2c19a182001b1d22c5","2023-09-13T06:43:56.714Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","305.051","deg","185.916","ddeg","45.81654823","ddeg","-129.75297940",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064356714.jpg",,"/BrowCam.20230913_064356714.jpg",,"/UserSelect.20230913_064356714.jpg",,"/SciCam.20230913_064356714.jpg","meters","0.00","meters","304.78","deg","185.86","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.8","deg","-0.6","degC","4.82","degC","-999.99","degC","-999.99","degC","-999.99"
"65015a4a19a182001b1d22c9","2023-09-13T06:44:26.733Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","289.131","deg","185.905","ddeg","45.81654916","ddeg","-129.75296831",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064426733.jpg",,"/BrowCam.20230913_064426733.jpg",,"/UserSelect.20230913_064426733.jpg",,"/SciCam.20230913_064426733.jpg","meters","0.00","meters","288.85","deg","185.87","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.3","deg","-0.4","degC","4.93","degC","-999.99","degC","-999.99","degC","-999.99"
"65015a6819a182001b1d22cd","2023-09-13T06:44:56.778Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","273.326","deg","185.910","ddeg","45.81653952","ddeg","-129.75295584",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064456778.jpg",,"/BrowCam.20230913_064456778.jpg",,"/UserSelect.20230913_064456778.jpg",,"/SciCam.20230913_064456778.jpg","meters","0.00","meters","273.08","deg","185.92","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.2","deg","-0.3","degC","5.18","degC","-999.99","degC","-999.99","degC","-999.99"
"65015a8619a182001b1d22d1","2023-09-13T06:45:26.798Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","257.812","deg","186.190","ddeg","45.81651952","ddeg","-129.75294663",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064526798.jpg",,"/BrowCam.20230913_064526798.jpg",,"/UserSelect.20230913_064526798.jpg",,"/SciCam.20230913_064526798.jpg","meters","0.00","meters","257.57","deg","186.19","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.5","deg","-0.3","degC","5.07","degC","-999.99","degC","-999.99","degC","-999.99"
"65015aa419a182001b1d22d5","2023-09-13T06:45:56.820Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","242.354","deg","186.100","ddeg","45.81649335","ddeg","-129.75294868",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064556820.jpg",,"/BrowCam.20230913_064556820.jpg",,"/UserSelect.20230913_064556820.jpg",,"/SciCam.20230913_064556820.jpg","meters","0.00","meters","242.09","deg","186.09","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.9","deg","-0.5","degC","5.29","degC","-999.99","degC","-999.99","degC","-999.99"
"65015ac219a182001b1d22d9","2023-09-13T06:46:26.866Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","226.831","deg","185.930","ddeg","45.81646645","ddeg","-129.75294101",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064626866.jpg",,"/BrowCam.20230913_064626866.jpg",,"/UserSelect.20230913_064626866.jpg",,"/SciCam.20230913_064626866.jpg","meters","0.00","meters","226.55","deg","185.92","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.7","deg","-0.2","degC","5.37","degC","-999.99","degC","-999.99","degC","-999.99"
"65015ae019a182001b1d22dd","2023-09-13T06:46:56.911Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","211.382","deg","185.960","ddeg","45.81644832","ddeg","-129.75291858",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064656911.jpg",,"/BrowCam.20230913_064656911.jpg",,"/UserSelect.20230913_064656911.jpg",,"/SciCam.20230913_064656911.jpg","meters","0.00","meters","211.15","deg","185.95","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.9","deg","-0.3","degC","5.49","degC","-999.99","degC","-999.99","degC","-999.99"
"65015afe19a182001b1d22e1","2023-09-13T06:47:26.956Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","196.044","deg","186.070","ddeg","45.81643652","ddeg","-129.75289904",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064726956.jpg",,"/BrowCam.20230913_064726956.jpg",,"/UserSelect.20230913_064726956.jpg",,"/SciCam.20230913_064726956.jpg","meters","0.00","meters","195.80","deg","186.07","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.5","deg","-0.1","degC","5.46","degC","-999.99","degC","-999.99","degC","-999.99"
"65015b1c19a182001b1d22e5","2023-09-13T06:47:56.984Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","180.647","deg","186.099","ddeg","45.81642177","ddeg","-129.75289280",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064756984.jpg",,"/BrowCam.20230913_064756984.jpg",,"/UserSelect.20230913_064756984.jpg",,"/SciCam.20230913_064756984.jpg","meters","0.00","meters","180.39","deg","186.12","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.5","deg","0.0","degC","5.87","degC","-999.99","degC","-999.99","degC","-999.99"
"65015b3b19a182001b1d22e9","2023-09-13T06:48:27.011Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","164.892","deg","186.430","ddeg","45.81640875","ddeg","-129.75289602",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064827011.jpg",,"/BrowCam.20230913_064827011.jpg",,"/UserSelect.20230913_064827011.jpg",,"/SciCam.20230913_064827011.jpg","meters","0.00","meters","165.12","deg","186.43","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.0","deg","0.0","degC","6.19","degC","-999.99","degC","-999.99","degC","-999.99"
"65015b5919a182001b1d22ed","2023-09-13T06:48:57.073Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","150.103","deg","186.140","ddeg","45.81641041","ddeg","-129.75289543",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064857073.jpg",,"/BrowCam.20230913_064857073.jpg",,"/UserSelect.20230913_064857073.jpg",,"/SciCam.20230913_064857073.jpg","meters","0.00","meters","150.32","deg","186.14","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.0","deg","-0.2","degC","6.30","degC","-999.99","degC","-999.99","degC","-999.99"
"65015b7719a182001b1d22f1","2023-09-13T06:49:27.115Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","144.909","deg","184.939","ddeg","45.81644521","ddeg","-129.75293119",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064927115.jpg",,"/BrowCam.20230913_064927115.jpg",,"/UserSelect.20230913_064927115.jpg",,"/SciCam.20230913_064927115.jpg","meters","0.00","meters","144.90","deg","185.16","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-4.9","deg","-1.0","degC","6.23","degC","-999.99","degC","-999.99","degC","-999.99"
"65015b9519a182001b1d22f5","2023-09-13T06:49:57.155Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","143.960","deg","189.086","ddeg","45.81653666","ddeg","-129.75299030",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_064957155.jpg",,"/BrowCam.20230913_064957155.jpg",,"/UserSelect.20230913_064957155.jpg",,"/SciCam.20230913_064957155.jpg","meters","0.00","meters","143.96","deg","188.68","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-5.9","deg","-1.9","degC","6.48","degC","-999.99","degC","-999.99","degC","-999.99"
"65015bb319a182001b1d22f9","2023-09-13T06:50:27.177Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","144.694","deg","176.781","ddeg","45.81664158","ddeg","-129.75299637",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_065027177.jpg",,"/BrowCam.20230913_065027177.jpg",,"/UserSelect.20230913_065027177.jpg",,"/SciCam.20230913_065027177.jpg","meters","0.00","meters","144.72","deg","177.06","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.7","deg","-0.9","degC","6.56","degC","-999.99","degC","-999.99","degC","-999.99"
"65015bd119a182001b1d22fd","2023-09-13T06:50:57.221Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","144.616","deg","175.056","ddeg","45.81670913","ddeg","-129.75306148",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_065057221.jpg",,"/BrowCam.20230913_065057221.jpg",,"/UserSelect.20230913_065057221.jpg",,"/SciCam.20230913_065057221.jpg","meters","0.00","meters","144.61","deg","175.11","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.1","deg","-1.2","degC","6.52","degC","-999.99","degC","-999.99","degC","-999.99"
"65015bef19a182001b1d2301","2023-09-13T06:51:27.248Z","ASNAP","admin","",,,,,,,,,,,,"meters","0.4","meters","137.922","deg","188.687","ddeg","45.81671386","ddeg","-129.75310423",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230913_065127248.jpg",,"/BrowCam.20230913_065127248.jpg",,"/UserSelect.20230913_065127248.jpg",,"/SciCam.20230913_065127248.jpg","meters","0.00","meters","138.05","deg","188.80","ddeg","12.2025188","meters","10000961.91","meters","-3747293.87","ddeg","-1.1164696","deg","-6.8","deg","-2.3","degC","6.66","degC","-999.99","degC","-999.99","degC","-999.99"
